"TITLE","YEAR","HAS_ANNOTATION","DETECTED_METHODS","CONFIDENCE","VOI","BAYESIAN","SIMULATION","UNCERTAINTY"
"The auditor's evaluation of internal accounting control : a systems view of professional judgement.",1981,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Recent {Literature}",1984,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"A {MAGNETIC} {THEORY} {OF} {ORGANIZATIONAL} {COMMUNICATION}",1962,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"The {Shareholders}' {Appraisal} {Right} in {Canada}: {A} {Critical} {Reappraisal}",1986,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Interpreting {Natural} {Language} {Database} {Updates}.",1987,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Administration in {Mental} {Health}",1972,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Information {Payoff}: {The} {Transformation} of {Work} in the {Electronic} {Age}",1985,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"The {Racing} {Game}",2005,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"{COST} {AND} {INFORMATION} {EFFECTIVENESS} {ANALYSIS} ({CIEA}): {A} {METHODOLOGY} {FOR} {EVALUATING} {A} {TRAINING} {DEVICE} {OPERATIONAL} {READINESS} {ASSESSMENT} {CAPABILITY} ({DORAC})",1981,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"A {PROJECTIVE} {METHOD} {FOR} {MEASURING} {CENTRAL} {ILLINOIS} {FARMERS}' {RESERVATION} {PRICES} {FOR} {CASH} {AND} {INTERMEDIATE} {CREDIT} {RESERVES} - {ProQuest}",1985,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Foundations of {Space} {Biology} and {Medicine}: {Joint} {USA}/{USSR} {Publication}",1975,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"University {Microfilms} {International}",1977,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"An investigation of the association of {CPAs} with real estate limited partnerships - {ProQuest}",1989,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"An {Empirical} {Investigation} of the {Information} {Sources} {Used} during the {Industrial} {Buying} {Process}",1984,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Consistency and {Optimality} in {Managerial} {Decision} {Making}",1963,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Computer-based {National} {Information} {Systems}: {Technology} and {Public} {Policy} {Issues}",1981,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Symposium on the future: focus on firms",1986,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Information: {The} {Key} to {Effective} {Management}",1989,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"On the {Applicability} of {Communication} {Theory} to {Industrial} {Markets}",1968,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"{THE} {IMPACT} {OF} {FOREIGN} {CURRENCY} {TRANSLATION} {METHOD} {CHANGE} {ON} {THE} {ACCURACY} {OF} {THE} {FINANCIAL} {ANALYSTS}' {EARNINGS} {FORECASTS} ({FOREIGN} {CURRENCY} {TRANSLATION}, {FASB} 52) - {ProQuest}",1986,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"An {Empirical} {Study} of the {Extent} of {Disclosure} in the {Published} {Annual} {Reports} of {Large} {Industrial} {Corporations}.",1974,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Page {Not} {Found}: {Error}: {Paul} {H}. {O}’{Neill} {School} of {Public} and {Environmental} {Affairs}: {Indiana} {University} {Bloomington}",NA,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"{AN} {ASSESSMENT} {OF} {THE} {FEASIBILITY} {OF} {INCORPORATING} {MARKETING} {IN} {HEALTH} {ADMINISTRATION} {EDUCATION}. - {ProQuest}",1977,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"The {Discriminating} {Use} of {Information} {Disclosure} {Rules} by the {Federal} {Trade} {Commission}",1978,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Wilderness {Land} {Allocation} in a {Multiple} {Use} {Forest} {Management} {Framework} in the {Pacific} {Northwest}",1964,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Cost {Analysis} of {Navy} {Acquisition} {Alternatives} for the {NAVSTAR} {Global} {Positioning} {System}",1982,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"On {Economics} and {Society}: {Selected} {Essays}",1982,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"The {Shareholders}' {Appraisal} {Right} in {Canada}: {A} {Critical} {Reappraisal} {Comparitive} {Corporate} {Law}: {An} {Investigation} of {Canada} and {U}.{S}. {Approaches} to {Selected} {Corporation} and {Company} {Law} {Applications} within the {Framework} of {Potentially} {Relevant} {Economic} {Insights}",1988,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Strategic {Decision} {Processes} in {High} {Velocity} {Environments}: {Four} {Cases} in the {Microcomputer} {Industry}",1988,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Evaluation of the {Louisiana} {Cooperative} {Extension} {Service} {Housing} {Education} {Program}, and {Analysis} of {Audience} and {General} {Public} {Housing} {Practices}.",1987,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Accounting laboratory experiments on human judgement: {Some} characteristics and influences",1986,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"{USES} {OF} {FINANCIAL} {INFORMATION} {IN} {STRUCTURING} {AND} {IMPROVING} {DECISION} {PROCESSES} {FOR} {BANK} {LENDING} {OFFICERS}. - {ProQuest}",1978,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Special {Libraries}, {Fall} 1987",1987,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Special {Issue}: {Business} {School} {Graffiti}",1978,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Intellectual {Property} {Rights} in an {Age} of {Electronics} and {Information}",1986,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Bayes {Solution} to {Dynamic} {Inventory} {Models} under {Unknown} {Demand} {Distribution}",1985,FALSE,"bayesian","high",FALSE,TRUE,FALSE,FALSE
"New {Product} {Preannouncing} {Behavior}: {A} {Market} {Signaling} {Study}",1988,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Regulation of {Manipulation} under {Section} 10(b): {Security} {Prices} and the {Text} of the {Securities} {Exchange} {Act} of 1934",1988,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"{CHOICES} {AND} {CHANCES}: {THE} {MATCHING} {OF} {STUDENTS} {AND} {COURSES} {IN} {HIGH} {SCHOOL} ({TRACKING}, {LOGIT} {REGRESSION}, {SCHEDULING}, {ADMINISTRATION}, {STRATIFICATION}) - {ProQuest}",1986,FALSE,"statistical","high",FALSE,FALSE,FALSE,FALSE
"{AN} {INTENSIVE} {STUDY} {OF} {PERCEPTIONS} {OF} {NEWS} {AND} {OBJECTIVITY} {OF} {SIXTY} {TELEGRAPH} {EDITORS}. - {ProQuest}",1975,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"International {Joint} {Commission}: {First} {Biennial} {Report} under the {Great} {Lakes} {Water} {Quality} {Agreement} of 1978: 1982",1982,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Electronic {Communications} {Privacy} {Act}: {Hearings} {Before} the {Subcommittee} on {Courts}, {Civil} {Liberties}, and the {Administration} of {Justice} of the {Committee} on the {Judiciary}, {House} of {Representatives}, {Ninety}-ninth {Congress}, {First} and {Second} {Sessions}, on {H}.{R}. 3378 ... {September} 26, {October} 24, 1985, {January} 30, and {March} 5, 1986",1986,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Reactor diagnostics rule generation through pattern recognition - {ProQuest}",1989,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Chronicle {Into} {History}: {An} {Essay} on the {Interpretation} of {History} in {Florentine} {Fourteenth}-{Century} {Chronicles}",1972,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Cartels and {Patent} {License} {Arrangements} 20 {Journal} of {Law} and {Economics} 309 (1978)",1977,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"{PROGRESS} {IN} {DOCUMENTATION}: {PERCEPTION} {OF} {THE} {NEEDS} {FOR} {SCIENTIFIC} {AND} {TECHNICAL} {INFORMATION} {IN} {LESS} {DEVELOPED} {COUNTRIES}",1980,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"The {Rabaul} {Volcanoes}: {An} {Application} of {Geographical} {Information} {Systems} to {Crisis} {Management} - {ProQuest}",1988,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Computers and {Economic} {Planning}: {The} {Soviet} {Experience}",1980,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"{BUREAUCRATIC} {EXCHANGE} {IN} {POLICY} {FORMULATION}: {THE} {STATE} {DEPARTMENT}'{S} {RELATIONS} {WITH} {THREE} {DOMESTIC} {AGENCIES} {IN} {THE} {FOREIGN} {AFFAIRS} {ARENA} - {ProQuest}",1971,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"An {Analysis} of {Methods} and {Models} for {Assessing} the {Direct} and {Indirect} {Economic} {Impacts} of {CO2} {Induced} {Environmental} {Changes} in the {Agricultural} {Sector} of the {U}.{S}. {Economy}",1982,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Judicial {Process} in the {Primary} {Courts} of {Kenya} - {ProQuest}",NA,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"The {Costs} and {Benefits} of {Consumer} {Policy} towards {Trading} {Standards} - {ProQuest}",1981,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"{THE} {ROLE} {OF} {THE} {FOREST} {SERVICE} {IN} {SKI} {RESORT} {DEVELOPMENT}: {A} {PROPOSAL} {FOR} {MORE} {EFFICIENT} {NATIONAL} {FOREST} {MANAGEMENT} - {ProQuest}",1981,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"{THE} {USE} {AND} {ABUSE} {OF} {INFORMATION} {IN} {FISHERY} {MANAGEMENT} ({NEW} {ENGLAND}, {IMPLEMENTATION}, {FISHERY} {CONSERVATION} {AND} {MANAGEMENT} {ACT} ({FCMA})) - {ProQuest}",1984,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Information used in determining mode of communication for preschool hearing handicapped students - {ProQuest}",1989,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Information {Resources} {Management}: {Improving} the {Focus}",1988,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Response of the {Australian} {Accounting} {Profession} to {Company} {Failure} in the 1960s1",1971,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"A {Test} of the {Competitive} {Market} {Hypothesis}: {The} {Market} for {New} {Issues} and {Secondary} {Offerings} - {ProQuest}",1970,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"The {Reformulation} of {Federal} {Securities} {Law} {Concerning} {Nonpublic} {Information}",1984,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"The objectives of accounting in an accounting theory based on deductive methodology",1971,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"{THE} {THEORY} {OP} {ELICITATION} {OF} {SUBJECTIVE} {PROBABILITIES}: {AN} {ACCOUNTING} {STUDY}",1973,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Games with {Incomplete} {Information} {Played} by ""{Bayesian}"" {Players}, {I}-{III}: {Part} {I}. {The} {Basic} {Model}",2004,FALSE,"bayesian","high",FALSE,TRUE,FALSE,FALSE
"Air {Force} {Journal} of {Logistics}",1988,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"{THE} {PRICE} {IMPACT} {OF} {PRIVATE} {PLACEMENT} {OF} {COMMON} {STOCKS} {AND} {BONDS} - {ProQuest}",1986,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Loss of {Innocence}: {Eyewitness} {Identification} and {Proof} of {Guilt}",1987,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Decade of {Intra}-{Asean} {Energy} {Communication} and {Cooperation}: {Perspectives}, {Problems} and {Prospects}",1987,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Optimality of {Zero}-{Inventory} {Policies} for {Unreliable} {Manufacturing} {Systems}",1988,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Planning and {Designing} {Effective} {Defence} and {Related} {Information} {Services}: {Conference} {Proceedings} of the {Technical} {Information} {Panel} {Specialists}' {Meeting} {Held} in {Ankara}, {Turkey} on 10-11 {September} 1986.",1986,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"The {Census} {Bureau}, a {Numerator} and {Denominator} for {Measuring} {Change}",1975,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"A {STUDY} {OF} {THE} {ADMINISTRATIVE} {INFORMATION} {FUNCTION} {IN} {THE} {MODERN} {BUSINESSFIRM} - {ProQuest}",1971,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Administrative {Creativity}: {The} {First} {Year} of the {Equal} {Employment} {Opportunity} {Commission}",1969,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"{EDUCATION} {FOR} {LIBRARIANSHIP} {AND} {INFORMATION} {SCIENCE}: {A} {RETROSPECT} {AND} {A} {REVALUATION}",1983,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"An empirical study of the use of five influence strategies by {American} companies in selling goods and services in {Africa} - {ProQuest}",1988,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Forecasting and {Planning}: {An} {Evaluation}",1981,TRUE,"","none",FALSE,FALSE,FALSE,FALSE
"A {COMPARISON} {OF} {THE} {ACCURACY} {OF} {MANAGEMENT}'{S} {EARNINGS} {FORECASTS} {AND} {ALTERNATIVE} {SURROGATE} {MEASURES} - {ProQuest}",1982,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"{THE} {EFFECTS} {OF} {INFORMATION} {CHARACTERISTICS} {ON} {PROBABILISTIC} {JUDGMENT} - {ProQuest}",1982,FALSE,"","none",FALSE,FALSE,FALSE,TRUE
"{EFFECTS} {OF} {D} {IFFE} {R} {IN} {G} {TYPES} {OF} {INFO} {RM} {ATIO} {N} {UPON} {CLIN} {IC} {AL} {JUDGMENTS}",1981,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"An {Evaluation} of {Consumer} {Protection} {Legislation}: {The} 1962 {Drug} {Amendments}",1973,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Managerial access to information",1980,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Production-rule expert systems",1986,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Sector {Context} and {Performance}: {A} {Comparison} of {Industrial} and {Government} {Research} {Units}",1987,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Research options and imperatives in computerized conferencing",1978,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Information {Needs} in {Agriculture}, {January} 1979-{February} 1989: 244 {Citations}",1989,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"The {Theory} and {Computation} of {Knapsack} {Functions}",1966,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Organizational {Context} and the {Success} of {Management} {Information} {Systems}",1978,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Patterns in {Strategy} {Formation}",1978,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Information as a corporate resource",1989,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Information {Technology} and {Organizational} {Change}: {Causal} {Structure} in {Theory} and {Research}",1988,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Strategic {Orientation} of {Business} {Enterprises}: {The} {Construct}, {Dimensionality}, and {Measurement}",1989,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"The {Evolution} of {Reciprocal} {Altruism}",1971,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Computers and values",1970,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Multicommodity {Distribution} {System} {Design} by {Benders} {Decomposition}",1974,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Optimum {Preventive} {Maintenance} {Policies}",1960,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Toward intelligent product information systems for consumers",1987,TRUE,"","none",FALSE,FALSE,FALSE,FALSE
"Individual {Differences} and {MIS} {Success}: {A} {Review} of the {Empirical} {Literature}",1979,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Approximations of {Dynamic}, {Multilocation} {Production} and {Inventory} {Problems}",1984,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Three-{Point} {Approximations} for {Continuous} {Random} {Variables}",1983,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"How {Rational} {Should} a {Manager} {Be}?",1962,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Measurable {Multiattribute} {Value} {Functions}",1979,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Discrete {Approximations} of {Probability} {Distributions}",1983,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"{COGNITIVE} {PROCESSING} {IN} {EXPECTANCY} {THEORIES} {OF} {MOTIVATION}. - {ProQuest}",1976,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Weighting {Multiple} {Criteria}",1965,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Information {Systems} and {Organizational} {Structure}",2018,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Health {Information} {Systems}: {Health} {Information} {Systems} and {Users}' {Needs}",1977,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"The {Optimal} {Control} of {Partially} {Observable} {Markov} {Processes} {Over} a {Finite} {Horizon}",1973,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Optimal {Lot} {Sizing}, {Process} {Quality} {Improvement} and {Setup} {Cost} {Reduction}",1986,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"The {Theory} of {Ratio} {Scale} {Estimation}: {Saaty}'s {Analytic} {Hierarchy} {Process}",1987,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"A {CROSS}-{NATIONAL} {INVESTIGATION} {OF} {THE} {RELATIONSHIP} {BETWEEN} {THE} {PRICE} {AND} {QUALITY} {OF} {CONSUMER} {PRODUCTS}: 1968 {TO} 1983 - {ProQuest}",1986,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Ideology and the computer in education discourse - {ProQuest}",NA,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Encyclopedia of {Library} and {Information} {Science}: {Volume} 45 - {Supplement} 10: {Anglo}-{American} {Cataloguing} {Rules}, {Second} {Edition} to {Vocabularies} for {Online} {Subject} {Searching}",1989,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"{SOME} {POLITICAL} {ELEMENTS} {OF} {SMALL} {NATION} {DEFENSE} - {ProQuest}",1968,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"A {REAPPRAISAL}: {JUVENILE} {DELINQUENCY} {IN} {RELATIONSHIP} {TO} {THE} {BROKEN} {HOME} - {ProQuest}",1981,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"{RELATED} {TO} {THE} {ECONOMICS} {OF} {THE}, {SCIENTIFIC} {AND} {TECHNICAL} '{INFORMATION} {INDUSTRY}",1975,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Optimal {Policy} for a {Multi}-{Product}, {Dynamic}, {Nonstationary} {Inventory} {Problem}",1965,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"{THE} {COMMUNICATION} {OF} {EDUCATIONAL} {RESEARCH} {AND} {DEVELOPMENT}: {A} {FIELD} {STUDY} {OF} {THE} {DISSEMINATION}-{LINKING} {PROCESS} - {ProQuest}",1980,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"{DEMAND} {FOR} {PUBLIC} {LIBRARY} {SERVICES}: {A} {TIME} {ALLOCATION} {AND} {PUBLIC} {FINANCE} {APPROACH} {TO} {USER} {FEES} - {ProQuest}",NA,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Computing {Optimal} (s, {S}) {Inventory} {Policies}",1965,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Towards {Strategic} {Information} {Systems}",1987,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"{IMPROVING} {THE} {PERFORMANCE} {OF} {STAFF} {NURSES} {THROUGH} {GOAL}-{SETTING} {AND} {PERFORMANCE} {FEEDBACK} - {ProQuest}",NA,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"{FACTOR} {INFLUENCING} {SUPERVISOR}'{S} {RESPONSES} {TO} {SUBORDINATE}'{S} {BEHAVIOR}: {AN} {ATTRIBUTIONAL} {ANALYSIS} - {ProQuest}",NA,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"{PORTFOLIO} {EVALUATION} {OF} {LONG}-{TERM} {MARKETING} {CONTRACTS} {FOR} {U}.{S}. {FARMER} {COOPERATIVES}. - {ProQuest}",1976,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Advertising {Legal} {Services}: {The} {Case} for {Quality} and {Self}-{Laudatory} {Claims} {Note}",1985,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Improving the {Distribution} of {Industrial} {Gases} with an {On}-{Line} {Computerized} {Routing} and {Scheduling} {Optimizer}",1983,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Knowledge, {Motivation}, and {Adaptive} {Behavior}: {A} {Framework} for {Improving} {Selling} {Effectiveness}",1986,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Deterministic {Equivalents} for {Optimizing} and {Satisficing} under {Chance} {Constraints}",1963,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Games with {Incomplete} {Information} {Played} by ""{Bayesian}"" {Players}, {I}-{III}. {Part} {II}. {Bayesian} {Equilibrium} {Points}",1968,FALSE,"bayesian","high",FALSE,TRUE,FALSE,FALSE
"{AN} {EMPIRICAL}, {EVALUATIVE} {COMPARISON} {OF} {THE} {GOAL}-{BASED} {AND} {GOAL}-{FREE} {APPROACHES} {TO} {EDUCATIONAL} {PROGRAM} {EVALUATION} - {ProQuest}",1980,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Empirical {Forecasting} {Experience} and {Formulation} of {Related} {Audit} {Standards}.",1975,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Knowledge, {Networks}, and {Neighborhoods}: {Will} {Microcomputers} {Make} {Us} {Better} {Citizens}?",1984,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Management {Forecasts}: {Do} {They} {Have} a {Future} in {Corporate} {Takeovers}",1988,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Office automation and human issues.",1986,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Evaluation {Method} for {Advanced} {Acid} {Rain} {Compliance} {Technology}",1992,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Risk‐{Based} {Environmental} {Remediation}: {Bayesian} {Monte} {Carlo} {Analysis} and the {Expected} {Value} of {Sample} {Information}",1996,FALSE,"bayesian","high",FALSE,TRUE,FALSE,FALSE
"[{No} title found]",1997,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Risk {Perception} and {Communication}",1993,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"[{No} title found]",1997,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Numerical uncertainty management in user and student modeling: {An} overview of systems and issues",1996,FALSE,"","none",FALSE,FALSE,FALSE,TRUE
"{INTEGRATED} {ASSESSMENT} {MODELS} {OF} {GLOBAL} {CLIMATE} {CHANGE}",1997,TRUE,"","none",FALSE,FALSE,FALSE,FALSE
"The {Role} of {Experience} in {Information} use and {Decision} {Making} by {Marketing} {Managers}",1990,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Bioeconomic {Models} of {Crop} {Production} {Systems}: {Design}, {Development}, and {Use}",1993,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Alternative {Information}-{Processing} {Models} and {Their} {Implications} for {Theory}, {Research}, and {Practice}",1990,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"When we don't know the costs or the benefits: {Adaptive} strategies for abating climate change",1996,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Uniqueness of {Group} {Decision} {Support} {Systems} ({GDSS}) in medical and health applications",1990,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Voting and priorities in health care decision making, portrayed through a group decision support system, using analytic hierarchy process",1994,FALSE,"multi_criteria","high",FALSE,FALSE,FALSE,FALSE
"Decision {Dynamics} in {Two} {High} {Reliability} {Military} {Organizations}",1994,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Characterizing {Uncertainty} in {Risk} {Assessment} - {Conclusions} {Drawn} from a {Workshop}",1996,FALSE,"","none",FALSE,FALSE,FALSE,TRUE
"Decision {Making} {Style} {Influences} on the {Valuation} and {Use} of {Information} by {Managers}",1995,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"A forum on crucial issues in the simulation of manufacturing systems",1993,FALSE,"simulation","high",FALSE,FALSE,TRUE,FALSE
"The {Rise} and {Fall} of a {Risk}‐{Based} {Priority} {System}: {Lessons} from {DOE}'s {Environmental} {Restoration} {Priority} {System}",1995,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"A fuzzy screening model for multiple attribute decision-making",1990,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Potential {Uses} and {Limitations} of {Crop} {Models}",1996,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"Maximum {Entropy} {Aggregation} of {Expert} {Predictions}",1996,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
"When {To} {Base} {Clinical} {Policies} on {Observational} {Versus} {Randomized} {Trial} {Data}",1997,FALSE,"","none",FALSE,FALSE,FALSE,FALSE
